expense_id,employee_id,dept,avg_monthly,category,amount,policy_limit,vendor,date,day_of_week,is_weekend,payment_mode,has_receipt,receipt_mismatch,is_duplicate,amount_over_limit,exceed_ratio,amount_vs_avg,recent_submissions,flag_count,flags,is_fraud
EXP-02146,E046,Finance,3757,Food,2885.25,2000,Dmart,2025-06-15,6,1,Credit Card,1,0,1,1,1.4426,0.768,18,4,Exceeds Policy Limit|Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-02147,E047,Marketing,3678,Entertainment,2745.24,4000,Swiggy,2025-06-20,4,0,Debit Card,1,0,0,0,0.6863,0.7464,6,0,,0
EXP-02148,E048,Finance,8668,Fuel,2734.44,3000,Ola,2025-05-20,1,0,UPI,0,0,1,0,0.9115,0.3155,9,2,Missing Receipt|Duplicate Claim,1
EXP-02149,E049,HR,5314,Entertainment,1328.71,4000,Ola,2025-04-26,5,1,Debit Card,1,0,0,0,0.3322,0.25,3,1,Weekend Claim,0
EXP-02150,E050,Sales,4729,Travel,2403.56,15000,Flipkart,2025-06-12,3,0,UPI,1,0,0,0,0.1602,0.5083,2,0,,0
EXP-02151,E001,Finance,2860,Fuel,935.01,3000,Dmart,2025-06-21,5,1,Debit Card,1,0,0,0,0.3117,0.3269,6,1,Weekend Claim,0
EXP-02152,E002,Marketing,5092,Travel,2603.84,15000,Dmart,2025-05-15,3,0,Credit Card,1,0,0,0,0.1736,0.5114,4,0,,0
EXP-02153,E003,HR,7334,Office Supplies,3420.86,5000,Amazon,2025-06-15,6,1,Debit Card,1,0,0,0,0.6842,0.4664,14,2,Weekend Claim|Unusually Frequent,1
EXP-02154,E004,Marketing,5171,Hotel,13379.49,8000,MakeMyTrip,2025-07-12,5,1,UPI,0,1,1,1,1.6724,2.5874,14,6,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-02155,E005,HR,3685,Food,1226.76,2000,Amazon,2025-05-18,6,1,Debit Card,1,0,1,0,0.6134,0.3329,12,2,Weekend Claim|Duplicate Claim,1
EXP-02156,E006,Finance,9581,Fuel,572.43,3000,Swiggy,2025-05-16,4,0,Debit Card,1,0,0,0,0.1908,0.0597,4,0,,0
EXP-02157,E007,Finance,8420,Food,228.18,2000,Amazon,2025-05-24,5,1,Credit Card,1,0,0,0,0.1141,0.0271,7,1,Weekend Claim,0
EXP-02158,E008,Sales,6117,Hotel,4918.88,8000,Amazon,2025-05-24,5,1,Cash,0,0,1,0,0.6149,0.8041,9,3,Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-02159,E009,Engineering,9728,Fuel,917.52,3000,IRCTC,2025-06-17,1,0,Credit Card,1,0,0,0,0.3058,0.0943,1,0,,0
EXP-02160,E010,Sales,4047,Entertainment,1775.98,4000,MakeMyTrip,2025-05-17,5,1,Credit Card,1,0,0,0,0.444,0.4388,3,1,Weekend Claim,0
EXP-02161,E011,Operations,9101,Entertainment,3354.81,4000,Amazon,2025-07-15,1,0,UPI,1,0,0,0,0.8387,0.3686,1,0,,0
EXP-02162,E012,HR,3899,Food,290.84,2000,Zomato,2025-06-14,5,1,Debit Card,1,0,0,0,0.1454,0.0746,1,1,Weekend Claim,0
EXP-02163,E013,Engineering,5202,Office Supplies,2109.95,5000,Uber,2025-05-12,0,0,Credit Card,1,0,0,0,0.422,0.4056,1,0,,0
EXP-02164,E014,Marketing,4888,Travel,11767.62,15000,Swiggy,2025-06-22,6,1,Debit Card,0,0,0,0,0.7845,2.4075,18,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02165,E015,Finance,2600,Travel,8633.07,15000,MakeMyTrip,2025-06-29,6,1,Cash,1,0,0,0,0.5755,3.3204,2,1,Weekend Claim,0
EXP-02166,E016,Sales,4041,Office Supplies,3494.35,5000,Ola,2025-06-04,2,0,Debit Card,1,0,0,0,0.6989,0.8647,6,0,,0
EXP-02167,E017,Marketing,9041,Hotel,6720.78,8000,Amazon,2025-07-06,6,1,Debit Card,1,0,0,0,0.8401,0.7434,6,1,Weekend Claim,0
EXP-02168,E018,Finance,3478,Office Supplies,3717.34,5000,Flipkart,2025-06-23,0,0,Credit Card,1,0,0,0,0.7435,1.0688,6,0,,0
EXP-02169,E019,HR,8349,Fuel,1884.91,3000,IRCTC,2025-05-20,1,0,Debit Card,1,0,0,0,0.6283,0.2258,5,0,,0
EXP-02170,E020,Sales,5943,Travel,9817.62,15000,Flipkart,2025-05-29,3,0,Credit Card,1,0,0,0,0.6545,1.652,6,0,,0
EXP-02171,E021,Operations,5461,Travel,1563.59,15000,Uber,2025-07-02,2,0,Cash,1,0,0,0,0.1042,0.2863,3,0,,0
EXP-02172,E022,Finance,9989,Hotel,15979.87,8000,Uber,2025-06-29,6,1,UPI,0,0,0,1,1.9975,1.5997,15,4,Exceeds Policy Limit|Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02173,E023,Sales,8873,Office Supplies,4230.55,5000,Swiggy,2025-05-14,2,0,Cash,1,0,0,0,0.8461,0.4768,5,0,,0
EXP-02174,E024,Sales,3981,Office Supplies,3182.96,5000,OYO Rooms,2025-06-11,2,0,Cash,1,0,0,0,0.6366,0.7995,4,0,,0
EXP-02175,E025,Operations,5798,Entertainment,981.78,4000,IRCTC,2025-05-29,3,0,Cash,1,0,0,0,0.2454,0.1693,4,0,,0
EXP-02176,E026,Operations,8439,Food,532.99,2000,Zomato,2025-04-22,1,0,Debit Card,1,0,0,0,0.2665,0.0632,7,0,,0
EXP-02177,E027,Marketing,2337,Fuel,507.95,3000,Zomato,2025-05-25,6,1,Debit Card,1,0,0,0,0.1693,0.2174,6,1,Weekend Claim,0
EXP-02178,E028,Sales,8360,Office Supplies,3522.32,5000,IRCTC,2025-05-30,4,0,Cash,1,0,0,0,0.7045,0.4213,2,0,,0
EXP-02179,E029,Finance,2492,Entertainment,7178.01,4000,Uber,2025-05-03,5,1,Cash,1,0,1,1,1.7945,2.8804,17,4,Exceeds Policy Limit|Weekend Claim|Duplicate Claim|Unusually Frequent,1
EXP-02180,E030,Marketing,2064,Office Supplies,4132.54,5000,Swiggy,2025-04-28,0,0,Debit Card,0,1,1,0,0.8265,2.0022,15,4,Missing Receipt|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-02181,E031,Engineering,7463,Hotel,6619.35,8000,Dmart,2025-05-14,2,0,Debit Card,1,0,0,0,0.8274,0.887,7,0,,0
EXP-02182,E032,HR,7618,Food,380.0,2000,OYO Rooms,2025-06-06,4,0,UPI,1,0,0,0,0.19,0.0499,6,0,,0
EXP-02183,E033,HR,6514,Travel,11744.39,15000,MakeMyTrip,2025-04-18,4,0,Debit Card,1,0,0,0,0.783,1.8029,2,0,,0
EXP-02184,E034,Marketing,5561,Hotel,1287.67,8000,Ola,2025-06-23,0,0,Credit Card,1,0,0,0,0.161,0.2316,5,0,,0
EXP-02185,E035,Engineering,5099,Entertainment,2549.11,4000,MakeMyTrip,2025-06-30,0,0,Credit Card,1,0,0,0,0.6373,0.4999,3,0,,0
EXP-02186,E036,Finance,9073,Food,1469.34,2000,Dmart,2025-04-26,5,1,Credit Card,1,0,0,0,0.7347,0.1619,11,1,Weekend Claim,1
EXP-02187,E037,Operations,7847,Fuel,313.69,3000,Flipkart,2025-05-09,4,0,Cash,1,0,0,0,0.1046,0.04,7,0,,0
EXP-02188,E038,Finance,7991,Travel,4243.19,15000,OYO Rooms,2025-07-12,5,1,UPI,1,0,0,0,0.2829,0.531,1,1,Weekend Claim,0
EXP-02189,E039,HR,7056,Food,1099.56,2000,Swiggy,2025-04-19,5,1,Debit Card,1,0,0,0,0.5498,0.1558,7,1,Weekend Claim,0
EXP-02190,E040,Operations,4690,Travel,7116.13,15000,Swiggy,2025-06-29,6,1,Debit Card,1,0,0,0,0.4744,1.5173,5,1,Weekend Claim,0
EXP-02191,E041,Sales,2502,Fuel,1561.6,3000,IRCTC,2025-07-09,2,0,Cash,1,0,0,0,0.5205,0.6241,2,0,,0
EXP-02192,E042,HR,6488,Food,990.12,2000,Uber,2025-06-02,0,0,Cash,1,0,0,0,0.4951,0.1526,2,0,,0
EXP-02193,E043,Sales,9721,Hotel,6773.29,8000,Amazon,2025-05-25,6,1,Debit Card,1,0,0,0,0.8467,0.6968,6,1,Weekend Claim,0
EXP-02194,E044,HR,9742,Entertainment,1644.29,4000,Amazon,2025-06-25,2,0,Debit Card,1,0,0,0,0.4111,0.1688,3,0,,0
EXP-02195,E045,Engineering,2563,Entertainment,3144.8,4000,Amazon,2025-05-18,6,1,Debit Card,1,0,0,0,0.7862,1.227,3,1,Weekend Claim,0
EXP-02196,E046,Finance,3757,Fuel,3777.36,3000,IRCTC,2025-07-03,3,0,Cash,1,0,0,1,1.2591,1.0054,8,1,Exceeds Policy Limit,1
EXP-02197,E047,Marketing,3678,Food,1234.76,2000,Amazon,2025-04-26,5,1,Debit Card,1,0,0,0,0.6174,0.3357,7,1,Weekend Claim,0
EXP-02198,E048,Finance,8668,Food,2432.09,2000,IRCTC,2025-05-25,6,1,Cash,1,1,1,1,1.216,0.2806,16,5,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-02199,E049,HR,5314,Office Supplies,1727.42,5000,Swiggy,2025-04-21,0,0,Credit Card,1,0,0,0,0.3455,0.3251,2,0,,0
EXP-02200,E050,Sales,4729,Food,1467.37,2000,Zomato,2025-07-11,4,0,Credit Card,1,0,0,0,0.7337,0.3103,2,0,,0
EXP-02201,E001,Finance,2860,Food,268.2,2000,Uber,2025-05-08,3,0,Credit Card,1,0,0,0,0.1341,0.0938,5,0,,0
EXP-02202,E002,Marketing,5092,Fuel,2320.76,3000,IRCTC,2025-04-22,1,0,Credit Card,1,0,0,0,0.7736,0.4558,4,0,,0
EXP-02203,E003,HR,7334,Office Supplies,4212.13,5000,OYO Rooms,2025-07-05,5,1,Credit Card,0,0,1,0,0.8424,0.5743,9,3,Weekend Claim|Missing Receipt|Duplicate Claim,1
EXP-02204,E004,Marketing,5171,Office Supplies,2784.06,5000,Uber,2025-06-15,6,1,UPI,1,1,0,0,0.5568,0.5384,12,2,Weekend Claim|Receipt Mismatch,1
EXP-02205,E005,HR,3685,Hotel,9920.25,8000,Uber,2025-05-13,1,0,Debit Card,1,1,0,1,1.24,2.6921,13,3,Exceeds Policy Limit|Receipt Mismatch|Unusually Frequent,1
EXP-02206,E006,Finance,9581,Entertainment,3021.01,4000,OYO Rooms,2025-05-27,1,0,Credit Card,1,0,0,0,0.7553,0.3153,6,0,,0
EXP-02207,E007,Finance,8420,Fuel,1772.19,3000,Amazon,2025-06-07,5,1,Credit Card,1,0,0,0,0.5907,0.2105,3,1,Weekend Claim,0
EXP-02208,E008,Sales,6117,Food,3008.12,2000,Dmart,2025-04-30,2,0,UPI,1,0,0,1,1.5041,0.4918,13,2,Exceeds Policy Limit|Unusually Frequent,1
EXP-02209,E009,Engineering,9728,Travel,4463.73,15000,Dmart,2025-07-07,0,0,UPI,1,0,0,0,0.2976,0.4589,7,0,,0
EXP-02210,E010,Sales,4047,Entertainment,1386.99,4000,Amazon,2025-05-14,2,0,Credit Card,1,0,0,0,0.3467,0.3427,2,0,,0
EXP-02211,E011,Operations,9101,Fuel,1288.86,3000,Ola,2025-07-13,6,1,Debit Card,1,0,0,0,0.4296,0.1416,6,1,Weekend Claim,0
EXP-02212,E012,HR,3899,Hotel,4975.33,8000,IRCTC,2025-06-15,6,1,Credit Card,1,0,0,0,0.6219,1.2761,1,1,Weekend Claim,0
EXP-02213,E013,Engineering,5202,Fuel,1523.76,3000,Swiggy,2025-06-19,3,0,UPI,1,0,0,0,0.5079,0.2929,6,0,,0
EXP-02214,E014,Marketing,4888,Food,2243.44,2000,MakeMyTrip,2025-05-31,5,1,Debit Card,1,0,0,1,1.1217,0.459,11,2,Exceeds Policy Limit|Weekend Claim,1
EXP-02215,E015,Finance,2600,Hotel,5650.76,8000,IRCTC,2025-05-14,2,0,UPI,1,0,0,0,0.7063,2.1734,7,0,,0
EXP-02216,E016,Sales,4041,Hotel,4702.19,8000,Flipkart,2025-07-06,6,1,UPI,1,0,0,0,0.5878,1.1636,4,1,Weekend Claim,0
EXP-02217,E017,Marketing,9041,Entertainment,2832.46,4000,OYO Rooms,2025-06-20,4,0,UPI,1,0,0,0,0.7081,0.3133,3,0,,0
EXP-02218,E018,Finance,3478,Food,518.62,2000,Swiggy,2025-06-11,2,0,Credit Card,1,0,0,0,0.2593,0.1491,2,0,,0
EXP-02219,E019,HR,8349,Hotel,6383.37,8000,Swiggy,2025-06-28,5,1,UPI,1,0,0,0,0.7979,0.7646,3,1,Weekend Claim,0
EXP-02220,E020,Sales,5943,Entertainment,2310.87,4000,OYO Rooms,2025-07-10,3,0,Cash,1,0,0,0,0.5777,0.3888,2,0,,0
EXP-02221,E021,Operations,5461,Hotel,3660.27,8000,Zomato,2025-06-23,0,0,Debit Card,1,0,0,0,0.4575,0.6703,4,0,,0
EXP-02222,E022,Finance,9989,Entertainment,6652.12,4000,Swiggy,2025-05-25,6,1,Credit Card,1,0,1,1,1.663,0.6659,10,3,Exceeds Policy Limit|Weekend Claim|Duplicate Claim,1
EXP-02223,E023,Sales,8873,Office Supplies,2151.96,5000,Flipkart,2025-05-24,5,1,UPI,1,0,0,0,0.4304,0.2425,6,1,Weekend Claim,0
EXP-02224,E024,Sales,3981,Entertainment,2717.6,4000,Amazon,2025-06-11,2,0,Cash,1,0,0,0,0.6794,0.6826,2,0,,0
EXP-02225,E025,Operations,5798,Office Supplies,1164.54,5000,Zomato,2025-05-03,5,1,UPI,1,0,0,0,0.2329,0.2009,1,1,Weekend Claim,0
EXP-02226,E026,Operations,8439,Office Supplies,945.02,5000,IRCTC,2025-06-28,5,1,UPI,1,0,0,0,0.189,0.112,1,1,Weekend Claim,0
EXP-02227,E027,Marketing,2337,Hotel,4921.74,8000,MakeMyTrip,2025-06-12,3,0,Cash,1,0,0,0,0.6152,2.106,4,0,,0
EXP-02228,E028,Sales,8360,Office Supplies,4130.86,5000,Zomato,2025-04-23,2,0,Cash,1,0,0,0,0.8262,0.4941,6,0,,0
EXP-02229,E029,Finance,2492,Entertainment,3764.54,4000,OYO Rooms,2025-07-02,2,0,Cash,0,0,0,0,0.9411,1.5107,11,1,Missing Receipt,1
EXP-02230,E030,Marketing,2064,Entertainment,2498.18,4000,Ola,2025-04-24,3,0,UPI,0,0,1,0,0.6245,1.2104,15,3,Missing Receipt|Duplicate Claim|Unusually Frequent,1
EXP-02231,E031,Engineering,7463,Fuel,1014.96,3000,OYO Rooms,2025-05-11,6,1,Cash,1,0,0,0,0.3383,0.136,1,1,Weekend Claim,0
EXP-02232,E032,HR,7618,Hotel,5377.13,8000,MakeMyTrip,2025-07-06,6,1,UPI,1,0,0,0,0.6721,0.7058,5,1,Weekend Claim,0
EXP-02233,E033,HR,6514,Hotel,1405.29,8000,Ola,2025-07-06,6,1,UPI,1,0,0,0,0.1757,0.2157,4,1,Weekend Claim,0
EXP-02234,E034,Marketing,5561,Office Supplies,1284.07,5000,Flipkart,2025-07-13,6,1,UPI,1,0,0,0,0.2568,0.2309,5,1,Weekend Claim,0
EXP-02235,E035,Engineering,5099,Travel,10260.8,15000,MakeMyTrip,2025-05-04,6,1,Debit Card,1,0,0,0,0.6841,2.0123,6,1,Weekend Claim,0
EXP-02236,E036,Finance,9073,Office Supplies,3391.08,5000,OYO Rooms,2025-05-11,6,1,UPI,1,1,1,0,0.6782,0.3738,9,3,Weekend Claim|Receipt Mismatch|Duplicate Claim,1
EXP-02237,E037,Operations,7847,Food,765.23,2000,Swiggy,2025-06-13,4,0,UPI,1,0,0,0,0.3826,0.0975,7,0,,0
EXP-02238,E038,Finance,7991,Fuel,2106.96,3000,OYO Rooms,2025-06-10,1,0,Credit Card,1,0,0,0,0.7023,0.2637,5,0,,0
EXP-02239,E039,HR,7056,Fuel,1545.15,3000,Uber,2025-05-27,1,0,Debit Card,1,0,0,0,0.5151,0.219,6,0,,0
EXP-02240,E040,Operations,4690,Entertainment,2244.27,4000,Swiggy,2025-04-17,3,0,UPI,1,0,0,0,0.5611,0.4785,3,0,,0
EXP-02241,E041,Sales,2502,Travel,2690.01,15000,OYO Rooms,2025-07-12,5,1,Cash,1,0,0,0,0.1793,1.0751,5,1,Weekend Claim,0
EXP-02242,E042,HR,6488,Office Supplies,2050.31,5000,Swiggy,2025-05-28,2,0,Credit Card,1,0,0,0,0.4101,0.316,3,0,,0
EXP-02243,E043,Sales,9721,Office Supplies,2896.79,5000,Uber,2025-05-25,6,1,Credit Card,1,0,0,0,0.5794,0.298,1,1,Weekend Claim,0
EXP-02244,E044,HR,9742,Travel,4125.7,15000,MakeMyTrip,2025-05-28,2,0,Credit Card,1,0,0,0,0.275,0.4235,6,0,,0
EXP-02245,E045,Engineering,2563,Fuel,2217.02,3000,Amazon,2025-05-05,0,0,Debit Card,1,0,0,0,0.739,0.865,5,0,,0
EXP-02246,E046,Finance,3757,Office Supplies,4597.39,5000,Ola,2025-04-26,5,1,Cash,1,1,0,0,0.9195,1.2237,16,3,Weekend Claim|Receipt Mismatch|Unusually Frequent,1
EXP-02247,E047,Marketing,3678,Hotel,2195.57,8000,Dmart,2025-06-15,6,1,Cash,1,0,0,0,0.2744,0.5969,7,1,Weekend Claim,0
EXP-02248,E048,Finance,8668,Hotel,7002.91,8000,Flipkart,2025-07-15,1,0,UPI,1,0,0,0,0.8754,0.8079,13,1,Unusually Frequent,1
EXP-02249,E049,HR,5314,Food,350.43,2000,MakeMyTrip,2025-05-21,2,0,Cash,1,0,0,0,0.1752,0.0659,3,0,,0
EXP-02250,E050,Sales,4729,Fuel,485.29,3000,Flipkart,2025-04-26,5,1,Debit Card,1,0,0,0,0.1618,0.1026,1,1,Weekend Claim,0
EXP-02251,E001,Finance,2860,Office Supplies,4164.45,5000,Zomato,2025-05-23,4,0,UPI,1,0,0,0,0.8329,1.4561,1,0,,0
EXP-02252,E002,Marketing,5092,Entertainment,3094.69,4000,IRCTC,2025-06-29,6,1,Debit Card,1,0,0,0,0.7737,0.6078,2,1,Weekend Claim,0
EXP-02253,E003,HR,7334,Food,1967.9,2000,MakeMyTrip,2025-05-18,6,1,Cash,1,1,1,0,0.9839,0.2683,14,4,Weekend Claim|Receipt Mismatch|Duplicate Claim|Unusually Frequent,1
EXP-02254,E004,Marketing,5171,Travel,13222.89,15000,Uber,2025-06-22,6,1,Cash,0,1,1,0,0.8815,2.5571,11,4,Weekend Claim|Missing Receipt|Receipt Mismatch|Duplicate Claim,1
EXP-02255,E005,HR,3685,Fuel,2721.75,3000,Ola,2025-04-27,6,1,Cash,0,0,0,0,0.9073,0.7386,17,3,Weekend Claim|Missing Receipt|Unusually Frequent,1
EXP-02256,E006,Finance,9581,Food,1172.56,2000,Dmart,2025-06-24,1,0,UPI,1,0,0,0,0.5863,0.1224,6,0,,0
EXP-02257,E007,Finance,8420,Travel,11962.58,15000,OYO Rooms,2025-05-14,2,0,Debit Card,1,0,0,0,0.7975,1.4207,3,0,,0
EXP-02258,E008,Sales,6117,Entertainment,3073.19,4000,OYO Rooms,2025-07-01,1,0,Debit Card,1,0,0,0,0.7683,0.5024,11,0,,0
EXP-02259,E009,Engineering,9728,Fuel,2021.5,3000,Flipkart,2025-05-03,5,1,UPI,1,0,0,0,0.6738,0.2078,6,1,Weekend Claim,0
EXP-02260,E010,Sales,4047,Entertainment,1539.04,4000,Amazon,2025-05-03,5,1,Debit Card,1,0,0,0,0.3848,0.3803,2,1,Weekend Claim,0
EXP-02261,E011,Operations,9101,Food,514.74,2000,MakeMyTrip,2025-04-17,3,0,Cash,1,0,0,0,0.2574,0.0566,7,0,,0
EXP-02262,E012,HR,3899,Food,846.38,2000,IRCTC,2025-05-01,3,0,Cash,1,0,0,0,0.4232,0.2171,5,0,,0
EXP-02263,E013,Engineering,5202,Entertainment,1433.51,4000,Zomato,2025-06-02,0,0,Debit Card,1,0,0,0,0.3584,0.2756,2,0,,0
EXP-02264,E014,Marketing,4888,Travel,28377.27,15000,Amazon,2025-05-31,5,1,Cash,0,0,0,1,1.8918,5.8055,12,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-02265,E015,Finance,2600,Office Supplies,2226.6,5000,Ola,2025-06-23,0,0,Credit Card,1,0,0,0,0.4453,0.8564,7,0,,0
EXP-02266,E016,Sales,4041,Office Supplies,1026.21,5000,IRCTC,2025-05-05,0,0,Debit Card,1,0,0,0,0.2052,0.2539,7,0,,0
EXP-02267,E017,Marketing,9041,Entertainment,2134.92,4000,Amazon,2025-04-20,6,1,Credit Card,1,0,0,0,0.5337,0.2361,2,1,Weekend Claim,0
EXP-02268,E018,Finance,3478,Travel,12588.38,15000,MakeMyTrip,2025-04-25,4,0,Cash,1,0,0,0,0.8392,3.6194,6,0,,0
EXP-02269,E019,HR,8349,Hotel,1433.45,8000,Ola,2025-05-14,2,0,Cash,1,0,0,0,0.1792,0.1717,7,0,,0
EXP-02270,E020,Sales,5943,Hotel,1700.92,8000,Uber,2025-06-22,6,1,Cash,1,0,0,0,0.2126,0.2862,5,1,Weekend Claim,0
EXP-02271,E021,Operations,5461,Travel,8946.57,15000,IRCTC,2025-05-18,6,1,Credit Card,1,0,0,0,0.5964,1.6383,2,1,Weekend Claim,0
EXP-02272,E022,Finance,9989,Hotel,7761.67,8000,Uber,2025-05-23,4,0,Cash,0,0,1,0,0.9702,0.777,9,2,Missing Receipt|Duplicate Claim,1
EXP-02273,E023,Sales,8873,Fuel,1185.55,3000,Flipkart,2025-06-08,6,1,Debit Card,1,0,0,0,0.3952,0.1336,2,1,Weekend Claim,0
EXP-02274,E024,Sales,3981,Food,1362.24,2000,Zomato,2025-06-26,3,0,Cash,1,0,0,0,0.6811,0.3422,4,0,,0
EXP-02275,E025,Operations,5798,Travel,8347.75,15000,IRCTC,2025-07-01,1,0,Credit Card,1,0,0,0,0.5565,1.4398,2,0,,0
EXP-02276,E026,Operations,8439,Travel,6231.64,15000,Amazon,2025-05-14,2,0,Credit Card,1,0,0,0,0.4154,0.7384,3,0,,0
EXP-02277,E027,Marketing,2337,Office Supplies,4067.99,5000,Flipkart,2025-05-09,4,0,Cash,1,0,0,0,0.8136,1.7407,1,0,,0
EXP-02278,E028,Sales,8360,Food,295.88,2000,MakeMyTrip,2025-06-11,2,0,Credit Card,1,0,0,0,0.1479,0.0354,6,0,,0
EXP-02279,E029,Finance,2492,Food,1226.19,2000,Zomato,2025-07-15,1,0,Debit Card,1,0,0,0,0.6131,0.4921,11,0,,0
EXP-02280,E030,Marketing,2064,Travel,14326.72,15000,MakeMyTrip,2025-05-16,4,0,Credit Card,1,0,0,0,0.9551,6.9412,15,1,Unusually Frequent,1
EXP-02281,E031,Engineering,7463,Entertainment,1091.27,4000,Swiggy,2025-05-16,4,0,Cash,1,0,0,0,0.2728,0.1462,1,0,,0
EXP-02282,E032,HR,7618,Travel,4918.35,15000,Swiggy,2025-06-10,1,0,Cash,1,0,0,0,0.3279,0.6456,7,0,,0
EXP-02283,E033,HR,6514,Food,525.89,2000,Zomato,2025-06-07,5,1,Debit Card,1,0,0,0,0.2629,0.0807,5,1,Weekend Claim,0
EXP-02284,E034,Marketing,5561,Hotel,6080.64,8000,Ola,2025-06-10,1,0,Credit Card,1,0,0,0,0.7601,1.0934,6,0,,0
EXP-02285,E035,Engineering,5099,Hotel,807.89,8000,MakeMyTrip,2025-06-12,3,0,UPI,1,0,0,0,0.101,0.1584,1,0,,0
EXP-02286,E036,Finance,9073,Office Supplies,6692.91,5000,MakeMyTrip,2025-06-08,6,1,Cash,1,0,0,1,1.3386,0.7377,12,2,Exceeds Policy Limit|Weekend Claim,1
EXP-02287,E037,Operations,7847,Food,1488.16,2000,Ola,2025-06-22,6,1,Credit Card,1,0,0,0,0.7441,0.1896,7,1,Weekend Claim,0
EXP-02288,E038,Finance,7991,Fuel,1254.82,3000,Zomato,2025-04-18,4,0,Debit Card,1,0,0,0,0.4183,0.157,7,0,,0
EXP-02289,E039,HR,7056,Fuel,1046.3,3000,Amazon,2025-05-15,3,0,UPI,1,0,0,0,0.3488,0.1483,6,0,,0
EXP-02290,E040,Operations,4690,Fuel,1682.42,3000,MakeMyTrip,2025-06-23,0,0,Cash,1,0,0,0,0.5608,0.3587,5,0,,0
EXP-02291,E041,Sales,2502,Travel,1568.48,15000,Amazon,2025-07-15,1,0,Cash,1,0,0,0,0.1046,0.6269,7,0,,0
EXP-02292,E042,HR,6488,Food,891.57,2000,OYO Rooms,2025-06-10,1,0,UPI,1,0,0,0,0.4458,0.1374,7,0,,0
EXP-02293,E043,Sales,9721,Fuel,2137.94,3000,Zomato,2025-05-18,6,1,UPI,1,0,0,0,0.7126,0.2199,4,1,Weekend Claim,0
EXP-02294,E044,HR,9742,Travel,6771.52,15000,Amazon,2025-07-13,6,1,Cash,1,0,0,0,0.4514,0.6951,5,1,Weekend Claim,0
EXP-02295,E045,Engineering,2563,Entertainment,2744.38,4000,Dmart,2025-05-06,1,0,UPI,1,0,0,0,0.6861,1.0708,6,0,,0
EXP-02296,E046,Finance,3757,Travel,25682.88,15000,Swiggy,2025-06-17,1,0,UPI,1,0,0,1,1.7122,6.836,16,2,Exceeds Policy Limit|Unusually Frequent,1
EXP-02297,E047,Marketing,3678,Fuel,1202.11,3000,IRCTC,2025-07-01,1,0,Cash,1,0,0,0,0.4007,0.3268,6,0,,0
EXP-02298,E048,Finance,8668,Food,2245.61,2000,Dmart,2025-06-15,6,1,Credit Card,0,0,0,1,1.1228,0.2591,10,3,Exceeds Policy Limit|Weekend Claim|Missing Receipt,1
EXP-02299,E049,HR,5314,Office Supplies,3473.38,5000,Ola,2025-05-21,2,0,UPI,1,0,0,0,0.6947,0.6536,4,0,,0
EXP-02300,E050,Sales,4729,Entertainment,2263.22,4000,Flipkart,2025-06-26,3,0,Debit Card,1,0,0,0,0.5658,0.4786,2,0,,0
EXP-02301,E001,Finance,2860,Travel,7598.59,15000,Uber,2025-05-17,5,1,Debit Card,1,0,0,0,0.5066,2.6568,7,1,Weekend Claim,0
EXP-02302,E002,Marketing,5092,Office Supplies,2955.89,5000,OYO Rooms,2025-05-23,4,0,Credit Card,1,0,0,0,0.5912,0.5805,7,0,,0
EXP-02303,E003,HR,7334,Entertainment,3135.95,4000,Ola,2025-07-05,5,1,Credit Card,1,1,0,0,0.784,0.4276,12,2,Weekend Claim|Receipt Mismatch,1
EXP-02304,E004,Marketing,5171,Fuel,1949.75,3000,Amazon,2025-06-28,5,1,Cash,1,0,0,0,0.6499,0.3771,14,2,Weekend Claim|Unusually Frequent,1
EXP-02305,E005,HR,3685,Entertainment,5528.26,4000,IRCTC,2025-04-27,6,1,Cash,1,1,1,1,1.3821,1.5002,12,4,Exceeds Policy Limit|Weekend Claim|Receipt Mismatch|Duplicate Claim,1
EXP-02306,E006,Finance,9581,Office Supplies,1457.12,5000,Uber,2025-04-23,2,0,Cash,1,0,0,0,0.2914,0.1521,5,0,,0
EXP-02307,E007,Finance,8420,Office Supplies,2812.77,5000,Dmart,2025-06-14,5,1,Credit Card,1,0,0,0,0.5626,0.3341,6,1,Weekend Claim,0
EXP-02308,E008,Sales,6117,Office Supplies,3837.67,5000,Dmart,2025-05-04,6,1,UPI,1,0,0,0,0.7675,0.6274,11,1,Weekend Claim,1
EXP-02309,E009,Engineering,9728,Food,1224.45,2000,Swiggy,2025-07-05,5,1,UPI,1,0,0,0,0.6122,0.1259,3,1,Weekend Claim,0
EXP-02310,E010,Sales,4047,Entertainment,1146.12,4000,Swiggy,2025-05-24,5,1,Cash,1,0,0,0,0.2865,0.2832,1,1,Weekend Claim,0
